Vector1,Vector2
13.409,630.0
13.41,604.0
13.411,509.0
13.412,463.0
13.413,442.0
13.414,441.0
13.415000000000001,467.0
13.416,495.0
13.417,534.0
13.418000000000001,626.0
13.419,649.0
13.42,647.0
13.421000000000001,615.0
13.422,582.0
13.423,479.0
13.424,457.0
13.425,441.0
13.426,415.0
13.427,420.0
13.428,454.0
13.429,492.0
13.43,500.0
13.431000000000001,494.0
13.432,496.0
13.433,507.0
13.434000000000001,507.0
13.435,489.0
13.436,491.0
13.437000000000001,504.0
13.438,500.0
13.439,481.0
13.44,468.0
13.441,460.0
13.442,487.0
13.443,517.0
13.444,535.0
13.445,543.0
13.446,551.0
13.447000000000001,556.0
13.448,557.0
13.449,552.0
13.450000000000001,543.0
13.451,505.0
13.452,510.0
13.453,511.0
13.454,507.0
13.455,497.0
13.456,490.0
13.457,478.0
13.458,482.0
13.459,478.0
13.46,424.0
13.461,419.0
13.462,450.0
13.463000000000001,452.0
13.464,525.0
13.465,579.0
13.466000000000001,627.0
13.467,667.0
13.468,618.0
13.469,601.0
13.47,591.0
13.471,533.0
13.472,518.0
13.473,486.0
13.474,455.0
13.475,439.0
13.476,447.0
13.477,453.0
13.478,467.0
13.479000000000001,484.0
13.48,509.0
13.481,502.0
13.482000000000001,495.0
13.483,481.0
13.484,502.0
13.485,514.0
13.486,503.0
13.487,510.0
13.488,540.0
13.489,519.0
13.49,499.0
13.491,483.0
13.492,485.0
13.493,497.0
13.494,518.0
13.495000000000001,524.0
13.496,522.0
13.497,512.0
13.498000000000001,517.0
13.499,534.0
13.5,532.0
13.501,541.0
13.502,527.0
13.503,515.0
13.504,508.0
13.505,505.0
13.506,477.0
13.507,474.0
13.508000000000001,499.0
13.509,446.0
13.51,433.0
13.511000000000001,462.0
13.512,514.0
13.513,541.0
13.514000000000001,552.0
13.515,566.0
13.516,578.0
13.517,561.0
13.518,527.0
13.519,495.0
13.52,483.0
13.521,471.0
13.522,471.0
13.523,490.0
13.524000000000001,498.0
13.525,483.0
13.526,495.0
13.527000000000001,519.0
13.528,481.0
13.529,501.0
13.530000000000001,551.0
13.531,571.0
13.532,583.0
13.533,554.0
13.534,559.0
13.535,499.0
13.536,486.0
13.537,495.0
13.538,492.0
13.539,507.0
13.540000000000001,479.0
13.541,481.0
13.542,500.0
13.543000000000001,515.0
13.544,502.0
13.545,492.0
13.546000000000001,511.0
13.547,518.0
13.548,553.0
13.549,576.0
13.55,566.0
13.551,544.0
13.552,548.0
13.553,496.0
13.554,448.0
13.555,406.0
13.556000000000001,403.0
13.557,430.0
13.558,460.0
13.559000000000001,495.0
13.56,511.0
13.561,519.0
13.562000000000001,519.0
13.563,515.0
13.564,512.0
13.565,526.0
13.566,526.0
13.567,524.0
13.568,550.0
13.569,550.0
13.57,544.0
13.571,510.0
13.572000000000001,500.0
13.573,532.0
13.574,544.0
13.575000000000001,512.0
13.576,488.0
13.577,507.0
13.578,523.0
13.579,495.0
13.58,513.0
13.581,504.0
13.582,488.0
13.583,501.0
13.584,505.0
13.585,514.0
13.586,496.0
13.587,488.0
13.588000000000001,479.0
13.589,475.0
13.59,481.0
13.591000000000001,493.0
13.592,528.0
13.593,555.0
13.594,568.0
13.595,542.0
13.596,538.0
13.597,485.0
13.598,474.0
13.599,479.0
13.6,496.0
13.601,498.0
13.602,509.0
13.603,527.0
13.604000000000001,504.0
13.605,483.0
13.606,499.0
13.607000000000001,499.0
13.608,515.0
13.609,538.0
13.61,568.0
13.611,577.0
13.612,549.0
13.613,563.0
13.614,540.0
13.615,458.0
13.616,458.0
13.617,470.0
13.618,457.0
13.619,430.0
13.620000000000001,413.0
13.621,456.0
13.622,481.0
13.623000000000001,477.0
13.624,531.0
13.625,576.0
13.626,582.0
13.627,593.0
13.628,617.0
13.629,614.0
13.63,572.0
13.631,537.0
13.632,461.0
13.633000000000001,401.0
13.634,412.0
13.635,433.0
13.636000000000001,468.0
13.637,504.0
13.638,549.0
13.639000000000001,590.0
13.64,565.0
13.641,540.0
13.642,515.0
13.643,496.0
13.644,488.0
13.645,501.0
13.646,505.0
13.647,511.0
13.648,507.0
13.649000000000001,478.0
13.65,481.0
13.651,477.0
13.652000000000001,482.0
13.653,480.0
13.654,503.0
13.655000000000001,520.0
13.656,529.0
13.657,503.0
13.658,503.0
13.659,533.0
13.66,525.0
13.661,536.0
13.662,502.0
13.663,484.0
13.664,493.0
13.665000000000001,480.0
13.666,474.0
13.667,459.0
13.668000000000001,479.0
13.669,543.0
13.67,566.0
13.671000000000001,567.0
13.672,565.0
13.673,545.0
13.674,528.0
13.675,519.0
13.676,507.0
13.677,494.0
13.678,497.0
13.679,501.0
13.68,503.0
13.681000000000001,503.0
13.682,502.0
13.683,499.0
13.684000000000001,501.0
13.685,500.0
13.686,500.0
13.687000000000001,499.0
13.688,498.0
13.689,491.0
13.69,491.0
13.691,504.0
13.692,506.0
13.693,509.0
13.694,513.0
13.695,521.0
13.696,521.0
13.697000000000001,524.0
13.698,523.0
13.699,517.0
13.700000000000001,504.0
13.701,515.0
13.702,512.0
13.703,508.0
13.704,508.0
13.705,502.0
13.706,495.0
13.707,494.0
13.708,486.0
13.709,482.0
13.71,504.0
13.711,542.0
13.712,554.0
13.713000000000001,554.0
13.714,556.0
13.715,531.0
13.716000000000001,501.0
13.717,462.0
13.718,492.0
13.719,507.0
13.72,498.0
13.721,498.0
13.722,505.0
13.723,511.0
13.724,518.0
13.725,512.0
13.726,500.0
13.727,495.0
13.728,498.0
13.729000000000001,494.0
13.73,512.0
13.731,522.0
13.732000000000001,518.0
13.733,516.0
13.734,506.0
13.735,502.0
13.736,502.0
13.737,497.0
13.738,500.0
13.739,502.0
13.74,506.0
13.741,510.0
13.742,508.0
13.743,511.0
13.744,520.0
13.745000000000001,525.0
13.746,523.0
13.747,523.0
13.748000000000001,520.0
13.749,513.0
13.75,505.0
13.751,505.0
13.752,501.0
13.753,496.0
13.754,497.0
13.755,502.0
13.756,504.0
13.757,508.0
13.758000000000001,509.0
13.759,509.0
13.76,512.0
13.761000000000001,517.0
13.762,522.0
13.763,521.0
13.764000000000001,519.0
13.765,513.0
13.766,510.0
13.767,507.0
13.768,506.0
13.769,501.0
13.77,496.0
13.771,497.0
13.772,499.0
13.773,501.0
13.774000000000001,507.0
13.775,509.0
13.776,513.0
13.777000000000001,519.0
13.778,520.0
13.779,519.0
13.780000000000001,519.0
13.781,516.0
13.782,512.0
13.783,512.0
13.784,509.0
13.785,504.0
13.786,499.0
13.787,497.0
13.788,497.0
13.789,502.0
13.790000000000001,505.0
13.791,504.0
13.792,507.0
13.793000000000001,507.0
13.794,514.0
13.795,519.0
13.796000000000001,521.0
13.797,522.0
13.798,523.0
13.799,513.0
13.8,510.0
13.801,505.0
13.802,503.0
13.803,501.0
13.804,495.0
13.805,495.0
13.806000000000001,500.0
13.807,511.0
13.808,524.0
13.809000000000001,535.0
13.81,533.0
13.811,512.0
13.812000000000001,484.0
13.813,470.0
13.814,493.0
13.815,515.0
13.816,526.0
13.817,523.0
13.818,523.0
13.819,510.0
13.82,497.0
13.821,495.0
13.822000000000001,484.0
13.823,483.0
13.824,478.0
13.825000000000001,486.0
13.826,518.0
13.827,534.0
13.828,550.0
13.829,548.0
13.83,531.0
13.831,517.0
13.832,509.0
13.833,496.0
13.834,495.0
13.835,500.0
13.836,491.0
13.837,494.0
13.838000000000001,497.0
13.839,502.0
13.84,501.0
13.841000000000001,502.0
13.842,505.0
13.843,513.0
13.844,525.0
13.845,529.0
13.846,525.0
13.847,518.0
13.848,516.0
13.849,514.0
13.85,513.0
13.851,512.0
13.852,507.0
13.853,502.0
13.854000000000001,504.0
13.855,500.0
13.856,502.0
13.857000000000001,493.0
13.858,491.0
13.859,503.0
13.86,515.0
13.861,520.0
13.862,524.0
13.863,520.0
13.864,519.0
13.865,515.0
13.866,513.0
13.867,508.0
13.868,501.0
13.869,499.0
13.870000000000001,499.0
13.871,504.0
13.872,507.0
13.873000000000001,506.0
13.874,492.0
13.875,492.0
13.876,501.0
13.877,516.0
13.878,526.0
13.879,528.0
13.88,532.0
13.881,532.0
13.882,527.0
13.883000000000001,522.0
13.884,509.0
13.885,499.0
13.886000000000001,484.0
13.887,473.0
13.888,483.0
13.889000000000001,495.0
13.89,501.0
13.891,511.0
13.892,513.0
13.893,514.0
13.894,519.0
13.895,522.0
13.896,523.0
13.897,524.0
13.898,526.0
13.899000000000001,519.0
13.9,510.0
13.901,490.0
13.902000000000001,486.0
13.903,488.0
13.904,495.0
13.905000000000001,501.0
13.906,508.0
13.907,507.0
13.908,508.0
13.909,507.0
13.91,507.0
13.911,519.0
13.912,520.0
13.913,519.0
13.914,518.0
13.915000000000001,516.0
13.916,514.0
13.917,514.0
13.918000000000001,508.0
13.919,502.0
13.92,497.0
13.921000000000001,498.0
13.922,503.0
13.923,505.0
13.924,505.0
13.925,508.0
13.926,511.0
13.927,514.0
13.928,519.0
13.929,516.0
13.93,514.0
13.931000000000001,515.0
13.932,513.0
13.933,512.0
13.934000000000001,508.0
13.935,506.0
13.936,502.0
13.937000000000001,499.0
13.938,499.0
13.939,499.0
13.94,506.0
13.941,508.0
13.942,510.0
13.943,513.0
13.944,517.0
13.945,521.0
13.946,519.0
13.947000000000001,519.0
13.948,516.0
13.949,513.0
13.950000000000001,507.0
13.951,499.0
13.952,502.0
13.953,501.0
13.954,499.0
13.955,500.0
13.956,502.0
13.957,503.0
13.958,504.0
13.959,508.0
13.96,514.0
13.961,521.0
13.962,520.0
13.963000000000001,519.0
13.964,517.0
13.965,514.0
13.966000000000001,512.0
13.967,509.0
13.968,508.0
13.969,501.0
13.97,498.0
13.971,501.0
13.972,504.0
13.973,504.0
13.974,505.0
13.975,509.0
13.976,513.0
13.977,516.0
13.978,521.0
13.979000000000001,518.0
13.98,517.0
13.981,514.0
13.982000000000001,514.0
13.983,510.0
13.984,510.0
13.985,509.0
13.986,499.0
13.987,500.0
13.988,504.0
13.989,506.0
13.99,505.0
13.991,508.0
13.992,508.0
13.993,512.0
13.994,519.0
13.995000000000001,526.0
13.996,522.0
13.997,522.0
13.998000000000001,519.0
13.999,518.0
14.0,511.0
14.001,480.0
14.002,472.0
14.003,495.0
14.004,499.0
14.005,504.0
14.006,506.0
14.007,510.0
14.008000000000001,511.0
14.009,512.0
14.01,513.0
14.011000000000001,521.0
14.012,523.0
14.013,520.0
14.014000000000001,517.0
14.015,512.0
14.016,508.0
14.017,507.0
14.018,508.0
14.019,504.0
14.02,499.0
14.021,501.0
14.022,503.0
14.023,505.0
14.024000000000001,503.0
14.025,505.0
14.026,509.0
14.027000000000001,513.0
14.028,516.0
14.029,517.0
14.030000000000001,518.0
14.031,519.0
14.032,516.0
14.033,515.0
14.034,513.0
14.035,507.0
14.036,507.0
14.037,500.0
14.038,498.0
14.039,501.0
14.040000000000001,506.0
14.041,507.0
14.042,507.0
14.043000000000001,508.0
14.044,512.0
14.045,513.0
14.046000000000001,515.0
14.047,515.0
14.048,515.0
14.049,511.0
14.05,510.0
14.051,507.0
14.052,508.0
14.053,504.0
14.054,507.0
14.055,508.0
14.056000000000001,506.0
14.057,507.0
14.058,512.0
14.059000000000001,512.0
14.06,518.0
14.061,524.0
14.062000000000001,525.0
14.063,522.0
14.064,520.0
14.065,509.0
14.066,496.0
14.067,493.0
14.068,499.0
14.069,497.0
14.07,492.0
14.071,495.0
14.072000000000001,503.0
14.073,507.0
14.074,507.0
14.075000000000001,504.0
14.076,508.0
14.077,521.0
14.078000000000001,525.0
14.079,524.0
14.08,521.0
14.081,510.0
14.082,501.0
14.083,502.0
14.084,511.0
14.085,509.0
14.086,503.0
14.087,499.0
14.088000000000001,501.0
14.089,503.0
14.09,509.0
14.091000000000001,509.0
14.092,512.0
14.093,513.0
14.094,518.0
14.095,519.0
14.096,514.0
14.097,513.0
14.098,515.0
14.099,513.0
14.1,513.0
14.101,510.0
14.102,508.0
14.103,506.0
14.104000000000001,499.0
14.105,500.0
14.106,499.0
14.107000000000001,502.0
14.108,505.0
14.109,507.0
14.11,513.0
14.111,517.0
14.112,518.0
14.113,516.0
14.114,516.0
14.115,515.0
14.116,513.0
14.117,512.0
14.118,511.0
14.119,507.0
14.120000000000001,506.0
14.121,506.0
14.122,508.0
14.123000000000001,503.0
14.124,496.0
14.125,501.0
14.126,501.0
14.127,505.0
14.128,510.0
14.129,514.0
14.13,515.0
14.131,518.0
14.132,519.0
14.133000000000001,518.0
14.134,513.0
14.135,508.0
14.136000000000001,500.0
14.137,499.0
14.138,501.0
14.139000000000001,505.0
14.14,510.0
14.141,505.0
14.142,509.0
14.143,513.0
14.144,514.0
14.145,521.0
14.146,521.0
14.147,516.0
14.148,510.0
14.149000000000001,505.0
14.15,501.0
14.151,495.0
14.152000000000001,497.0
14.153,496.0
14.154,495.0
14.155000000000001,504.0
14.156,510.0
14.157,509.0
14.158,508.0
14.159,515.0
14.16,524.0
14.161,531.0
14.162,536.0
14.163,531.0
14.164,526.0
14.165000000000001,520.0
14.166,504.0
14.167,489.0
14.168000000000001,491.0
14.169,492.0
14.17,496.0
14.171000000000001,499.0
14.172,498.0
14.173,502.0
14.174,506.0
14.175,512.0
14.176,512.0
14.177,513.0
14.178,522.0
14.179,522.0
14.18,524.0
14.181000000000001,521.0
14.182,508.0
14.183,499.0
14.184000000000001,497.0
14.185,497.0
14.186,486.0
14.187000000000001,496.0
14.188,510.0
14.189,517.0
14.19,519.0
14.191,530.0
14.192,534.0
14.193,530.0
14.194,495.0
14.195,468.0
14.196,481.0
14.197000000000001,498.0
14.198,504.0
14.199,511.0
14.200000000000001,514.0
14.201,512.0
14.202,512.0
14.203000000000001,519.0
14.204,525.0
14.205,535.0
14.206,535.0
14.207,535.0
14.208,522.0
14.209,496.0
14.21,492.0
14.211,493.0
14.212,503.0
14.213000000000001,504.0
14.214,508.0
14.215,509.0
14.216000000000001,505.0
14.217,507.0
14.218,507.0
14.219,490.0
14.22,486.0
14.221,489.0
14.222,496.0
14.223,507.0
14.224,507.0
14.225,510.0
14.226,513.0
14.227,521.0
14.228,521.0
14.229000000000001,521.0
14.23,517.0
14.231,513.0
14.232000000000001,518.0
14.233,518.0
14.234,515.0
14.235,512.0
14.236,506.0
14.237,499.0
14.238,492.0
14.239,493.0
14.24,496.0
14.241,498.0
14.242,502.0
14.243,508.0
14.244,516.0
14.245000000000001,524.0
14.246,526.0
14.247,524.0
14.248000000000001,522.0
14.249,518.0
14.25,514.0
14.251,509.0
14.252,506.0
14.253,502.0
14.254,496.0
14.255,497.0
14.256,500.0
14.257,501.0
14.258000000000001,506.0
14.259,515.0
14.26,526.0
14.261000000000001,528.0
14.262,525.0
14.263,511.0
14.264000000000001,487.0
14.265,491.0
14.266,504.0
14.267,514.0
14.268,510.0
14.269,503.0
14.27,503.0
14.271,508.0
14.272,509.0
14.273,506.0
14.274000000000001,503.0
14.275,496.0
14.276,503.0
14.277000000000001,512.0
14.278,516.0
14.279,518.0
14.280000000000001,515.0
14.281,507.0
14.282,511.0
14.283,511.0
14.284,509.0
14.285,505.0
14.286,491.0
14.287,495.0
14.288,499.0
14.289,505.0
14.290000000000001,513.0
14.291,513.0
14.292,512.0
14.293000000000001,518.0
14.294,528.0
14.295,527.0
14.296000000000001,521.0
14.297,523.0
14.298,519.0
14.299,507.0
14.3,497.0
14.301,498.0
14.302,500.0
14.303,489.0
14.304,493.0
14.305,499.0
14.306000000000001,501.0
14.307,504.0
14.308,508.0
14.309000000000001,507.0
14.31,513.0
14.311,518.0
14.312000000000001,520.0
14.313,520.0
14.314,519.0
14.315,513.0
14.316,511.0
14.317,511.0
14.318,512.0
14.319,508.0
14.32,507.0
14.321,508.0
14.322000000000001,505.0
14.323,510.0
14.324,506.0
14.325000000000001,485.0
14.326,485.0
14.327,503.0
14.328000000000001,509.0
14.329,511.0
14.33,519.0
14.331,519.0
14.332,514.0
14.333,512.0
14.334,512.0
14.335,510.0
14.336,504.0
14.337,501.0
14.338000000000001,504.0
14.339,508.0
14.34,509.0
14.341000000000001,506.0
14.342,509.0
14.343,507.0
14.344,511.0
14.345,515.0
14.346,515.0
14.347,518.0
14.348,515.0
14.349,515.0
14.35,513.0
14.351,509.0
14.352,503.0
14.353,502.0
14.354000000000001,502.0
14.355,504.0
14.356,505.0
14.357000000000001,508.0
14.358,514.0
14.359,518.0
14.36,522.0
14.361,521.0
14.362,513.0
14.363,511.0
14.364,516.0
14.365,513.0
14.366,505.0
14.367,502.0
14.368,497.0
14.369,502.0
14.370000000000001,494.0
14.371,492.0
14.372,486.0
14.373000000000001,495.0
14.374,506.0
14.375,511.0
14.376,514.0
14.377,519.0
14.378,525.0
14.379,524.0
14.38,525.0
14.381,520.0
14.382,521.0
14.383000000000001,523.0
14.384,511.0
14.385,490.0
14.386000000000001,484.0
14.387,487.0
14.388,489.0
14.389000000000001,485.0
14.39,489.0
14.391,504.0
14.392,511.0
14.393,524.0
14.394,537.0
14.395,546.0
14.396,544.0
14.397,540.0
14.398,523.0
14.399000000000001,519.0
14.4,529.0
14.401,524.0
14.402000000000001,504.0
14.403,488.0
14.404,468.0
14.405000000000001,472.0
14.406,488.0
14.407,497.0
14.408,495.0
14.409,497.0
14.41,510.0
14.411,518.0
14.412,524.0
14.413,520.0
14.414,517.0
14.415000000000001,515.0
14.416,503.0
14.417,504.0
14.418000000000001,510.0
14.419,505.0
14.42,505.0
14.421000000000001,504.0
14.422,506.0
14.423,510.0
14.424,507.0
14.425,502.0
14.426,502.0
14.427,509.0
14.428,515.0
14.429,519.0
14.43,520.0
14.431000000000001,517.0
14.432,517.0
14.433,513.0
14.434000000000001,507.0
14.435,502.0
14.436,496.0
14.437000000000001,496.0
14.438,499.0
14.439,500.0
14.44,501.0
14.441,504.0
14.442,512.0
14.443,516.0
14.444,524.0
14.445,529.0
14.446,535.0
14.447000000000001,533.0
14.448,527.0
14.449,518.0
14.450000000000001,509.0
14.451,499.0
14.452,489.0
14.453000000000001,488.0
14.454,492.0
14.455,497.0
14.456,500.0
14.457,511.0
14.458,519.0
14.459,521.0
14.46,512.0
14.461,504.0
14.462,496.0
14.463000000000001,505.0
14.464,514.0
14.465,515.0
14.466000000000001,513.0
14.467,511.0
14.468,515.0
14.469,518.0
14.47,512.0
14.471,506.0
14.472,512.0
14.473,503.0
14.474,508.0
14.475,506.0
14.476,496.0
14.477,494.0
14.478,500.0
14.479000000000001,501.0
14.48,499.0
14.481,506.0
14.482000000000001,515.0
14.483,509.0
14.484,510.0
14.485,511.0
14.486,508.0
14.487,512.0
14.488,513.0
14.489,504.0
14.49,515.0
14.491,519.0
14.492,517.0
14.493,515.0
14.494,515.0
14.495000000000001,511.0
14.496,523.0
14.497,520.0
14.498000000000001,501.0
14.499,499.0
14.5,498.0
14.501,493.0
14.502,506.0
14.503,501.0
14.504,499.0
14.505,500.0
14.506,512.0
14.507,519.0
14.508000000000001,531.0
14.509,527.0
14.51,498.0
14.511000000000001,495.0
14.512,507.0
14.513,507.0
14.514000000000001,503.0
14.515,507.0
14.516,510.0
14.517,515.0
14.518,516.0
14.519,498.0
14.52,500.0
14.521,508.0
14.522,510.0
14.523,513.0
14.524000000000001,516.0
14.525,524.0
14.526,518.0
14.527000000000001,504.0
14.528,498.0
14.529,493.0
14.530000000000001,486.0
14.531,487.0
14.532,483.0
14.533,499.0
14.534,524.0
14.535,540.0
14.536,557.0
14.537,550.0
14.538,536.0
14.539,528.0
14.540000000000001,511.0
14.541,502.0
14.542,497.0
14.543000000000001,484.0
14.544,493.0
14.545,494.0
14.546000000000001,491.0
14.547,511.0
14.548,517.0
14.549,521.0
14.55,511.0
14.551,516.0
14.552,515.0
14.553,503.0
14.554,503.0
14.555,513.0
14.556000000000001,506.0
14.557,505.0
14.558,495.0
14.559000000000001,478.0
14.56,487.0
14.561,501.0
14.562000000000001,509.0
14.563,508.0
14.564,513.0
14.565,519.0
14.566,518.0
14.567,524.0
14.568,521.0
14.569,504.0
14.57,499.0
14.571,499.0
14.572000000000001,509.0
14.573,494.0
14.574,478.0
14.575000000000001,483.0
14.576,502.0
14.577,524.0
14.578000000000001,537.0
14.579,533.0
14.58,528.0
14.581,551.0
14.582,548.0
14.583,524.0
14.584,508.0
14.585,500.0
14.586,485.0
14.587,483.0
14.588000000000001,502.0
14.589,523.0
14.59,518.0
14.591000000000001,534.0
14.592,515.0
14.593,489.0
14.594,482.0
14.595,481.0
14.596,490.0
14.597,504.0
14.598,514.0
14.599,512.0
14.6,511.0
14.601,517.0
14.602,529.0
14.603,519.0
14.604000000000001,512.0
14.605,513.0
14.606,504.0
14.607000000000001,504.0
14.608,514.0
14.609,510.0
14.61,506.0
14.611,504.0
14.612,505.0
14.613,511.0
14.614,510.0
14.615,494.0
14.616,495.0
14.617,506.0
14.618,516.0
14.619,513.0
14.620000000000001,512.0
14.621,509.0
14.622,509.0
14.623000000000001,512.0
14.624,513.0
14.625,514.0
14.626,510.0
14.627,510.0
14.628,508.0
14.629,506.0
14.63,498.0
14.631,503.0
14.632,506.0
14.633000000000001,510.0
14.634,508.0
14.635,520.0
14.636000000000001,508.0
